5.103819731544660954e-01 4.994959125151245960e-01
3.779470971431220794e-01 3.493218550126537814e-01
2.597811555789099613e-01 2.200782097735431986e-01
1.648056132975805055e-01 1.238794175100401684e-01
9.633172857727943794e-02 6.205793103873546990e-02
5.181713508542814400e-02 2.762512725515986478e-02
2.576367584442881831e-02 1.097688605009816687e-02
1.184634525180245333e-02 3.913764600259383997e-03
5.077005107915337143e-03 1.272329992598297821e-03
2.016892440130750152e-03 3.897192283389694367e-04
9.195793117837520406e-04 1.192821411896138883e-04
3.284211827799114508e-04 3.823194961549702953e-05
9.273068690256323270e-05 1.545464898777826335e-05
3.863778620940134357e-05 9.134044414160769065e-06
1.931889310470067178e-05 6.860168378586273263e-06
1.159133586282040409e-05 6.050822671022082488e-06
3.863778620940134696e-06 5.626879681308594172e-06
3.863778620940134696e-06 5.357097778824204681e-06
3.863778620940134696e-06 5.164396419843342301e-06
3.863778620940134696e-06 5.048775604477029333e-06
3.863778620940134696e-06 4.933154789110716365e-06
3.863778620940134696e-06 4.778993701992639842e-06
3.863778620940134696e-06 4.778993701992639842e-06
3.863778620940134696e-06 4.663372886626326874e-06
3.863778620940134696e-06 4.547752071148991604e-06
3.863778620940134696e-06 4.393590984030915081e-06
3.863778620940134696e-06 4.046728537931976177e-06
3.863778620940134696e-06 3.776946635447586686e-06
3.863778620940134696e-06 3.430084189348647783e-06
3.863778620940134696e-06 3.006141199635159467e-06
3.863778620940134696e-06 2.851980112406060641e-06
0.000000000000000000e+00 2.659278753536220563e-06
0.000000000000000000e+00 2.466577394555358183e-06
0.000000000000000000e+00 1.965553861227320454e-06
0.000000000000000000e+00 1.580151143376617995e-06
0.000000000000000000e+00 1.271828969029442646e-06
0.000000000000000000e+00 8.864262511787401877e-07
0.000000000000000000e+00 8.093457075641907750e-07
0.000000000000000000e+00 5.395638050798012841e-07
0.000000000000000000e+00 4.624832614652518714e-07
0.000000000000000000e+00 3.854027178507024587e-07
0.000000000000000000e+00 2.312416307326259357e-07
0.000000000000000000e+00 1.927013589808623806e-07
0.000000000000000000e+00 7.708054361454941272e-08
0.000000000000000000e+00 3.854027175176355513e-08
0.000000000000000000e+00 3.854027175176355513e-08
0.000000000000000000e+00 3.854027175176355513e-08
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
