1.000000000000000000e+00 1.000000000000000000e+00
9.942898879951471702e-01 5.620130961004907721e-01
9.937916072185719596e-01 5.565962401453179442e-01
9.933366552051772214e-01 5.511005027178392801e-01
9.928383744286018997e-01 5.454879682009209363e-01
9.921946328042066110e-01 5.397620729386819471e-01
9.915416064448440148e-01 5.339428751420194352e-01
9.908019225591205847e-01 5.280034053011901651e-01
9.900297421010116894e-01 5.219521770552755235e-01
9.892126854238946221e-01 5.157746342050295585e-01
9.883399203369739316e-01 5.094928234076656626e-01
9.872984825648152274e-01 5.030902579335340130e-01
9.861935991037136251e-01 4.965811464864076097e-01
9.849602768088985272e-01 4.899457976561661932e-01
9.835675665638123899e-01 4.831576087338430581e-01
9.821346224672016234e-01 4.762515609303581421e-01
9.805856191835004010e-01 4.692355694203674821e-01
9.789484109176103122e-01 4.620798075091300250e-01
9.770636097192605396e-01 4.547995843027491381e-01
9.751060780970006725e-01 4.473671001634078603e-01
9.729040484539368538e-01 4.397780886189132099e-01
9.704745428041756661e-01 4.320621833109662413e-01
9.679042186740779430e-01 4.242059091373471258e-01
9.649408407637003471e-01 4.162144013089305039e-01
9.617422495674861072e-01 4.080879300999729065e-01
9.582171451915905136e-01 3.998039083047479902e-01
9.544258784133007323e-01 3.913989773903229219e-01
9.502245358406243847e-01 3.828334263462881415e-01
9.458034545403901650e-01 3.741649780317223284e-01
9.409893194598760724e-01 3.653519522952037857e-01
9.356985679843768944e-01 3.563821481845793615e-01
9.297284834004413412e-01 3.473117634399086606e-01
9.234148636227178519e-01 3.381197745850923475e-01
9.166029630684192631e-01 3.287941351104097798e-01
9.094320527620538552e-01 3.193683011077614875e-01
9.017473871208346869e-01 3.098338747698904383e-01
8.932270953325637253e-01 3.002032694072939156e-01
8.840274704358563884e-01 2.904846125529727541e-01
8.739844821129580943e-01 2.806741010620310561e-01
8.633147741797710939e-01 2.707948240781002935e-01
8.519997771663607722e-01 2.608707201781894636e-01
8.399512860905385958e-01 2.509242414308967550e-01
8.267700573487130056e-01 2.409272793135404100e-01
8.128800938377214180e-01 2.308793125829115001e-01
7.982272346035882427e-01 2.208861536104509415e-01
7.824849664666322369e-01 2.109019136884566770e-01
7.658761230660671160e-01 2.009636783059889353e-01
7.481206148970477310e-01 1.910616017579873649e-01
7.296625617821739240e-01 1.812797586435445085e-01
7.102234216724283566e-01 1.715700015343856188e-01
6.896933252040320372e-01 1.619740105819321707e-01
6.681248858751327457e-01 1.525175776723811660e-01
6.456403526961322914e-01 1.432226143258175100e-01
6.225368371859825167e-01 1.341009353883134692e-01
5.986038853520926351e-01 1.251991631691247164e-01
5.741788425649390071e-01 1.165185332077098845e-01
5.489150787190779646e-01 1.080624046269716976e-01
5.231700561107482939e-01 9.989292120061388225e-02
4.965197718431127449e-01 9.199846113560439242e-02
4.697503334767308969e-01 8.438547240349258960e-02
4.427967478668321522e-01 7.708692846357811934e-02
4.156358031759983529e-01 7.011062865869299721e-02
3.883897484146315304e-01 6.347221028510918739e-02
3.609440718514689839e-01 5.717207875421170815e-02
3.339084710826929481e-01 5.120782090299558220e-02
3.075537508781812090e-01 4.562453392169718569e-02
2.812284323343990367e-01 4.040756508455067841e-02
2.557217179235618532e-01 3.555029267227027834e-02
2.308030367273166128e-01 3.105103712340462341e-02
2.068762747167382232e-01 2.692889138364895629e-02
1.836102763446617325e-01 2.318893274796562931e-02
1.620093404433770312e-01 1.978243462895856730e-02
1.414699592400134875e-01 1.670663636815028497e-02
1.225523117442612608e-01 1.396922147654844348e-02
1.049144102181603228e-01 1.153706205242099880e-02
8.854851738257131510e-02 9.418111881032364963e-03
7.372698546319995938e-02 7.584918820038200060e-03
6.045909919501347984e-02 6.012250837058696895e-03
4.874795348966763642e-02 4.682655937242041766e-03
3.865235166862161786e-02 3.578894484080774596e-03
2.976376539331684890e-02 2.666911921249237594e-03
2.236847399190990127e-02 1.940665688582754456e-03
1.650671131592548746e-02 1.366854136613082638e-03
1.166936439799325965e-02 9.274654166714357828e-04
7.913689103744533590e-03 6.010706412735711268e-04
5.038516175555768535e-03 3.701212890475646944e-04
2.924691514680713509e-03 2.104664246399545746e-04
1.558288018668507182e-03 1.086116405268899854e-04
7.334940624119884543e-04 5.081156023223343254e-05
2.769945931893374102e-04 1.915086160730883336e-05
6.189823311493573019e-05 6.042560164454258143e-06
3.094911655746786848e-06 3.030932734238156456e-06
