1.000000000000000000e+00 1.000000000000000000e+00
9.993113684379428818e-01 9.070852542292462406e-01
9.992913112079800930e-01 9.054252812988388133e-01
9.992913112079800930e-01 9.037268652802405988e-01
9.992645682346963376e-01 9.019721132194252755e-01
9.992511967480544044e-01 9.001705068527146025e-01
9.992378252614125822e-01 8.983221608785317835e-01
9.992311395180916156e-01 8.964153569413020328e-01
9.992244537747706490e-01 8.944557152637641062e-01
9.992110822881288268e-01 8.924231827382543836e-01
9.992110822881288268e-01 8.903364360913575970e-01
9.991977108014868936e-01 8.881954370902661600e-01
9.991977108014868936e-01 8.859682039912987195e-01
9.991709678282031382e-01 8.836783837860473501e-01
9.991642820848821716e-01 8.813129008542623932e-01
9.991575963415612049e-01 8.788792488262623381e-01
9.991509105982403494e-01 8.763609111291000842e-01
9.991442248549193828e-01 8.737647696681701825e-01
9.991241676249565939e-01 8.710701404944809489e-01
9.990907389083518719e-01 8.682877479106057006e-01
9.990706816783889721e-01 8.654074984552989624e-01
9.990639959350680055e-01 8.624326036844115473e-01
9.990506244484261833e-01 8.593549391262970127e-01
9.990439387051052167e-01 8.561551972130424515e-01
9.990171957318214613e-01 8.528300899231815446e-01
9.990105099885004947e-01 8.493981984012798359e-01
9.989904527585377059e-01 8.458509967312096700e-01
9.989235953253282618e-01 8.421713183822918669e-01
9.988968523520445064e-01 8.383490125440695717e-01
9.988901666087235398e-01 8.343637967120320909e-01
9.988233091755140958e-01 8.302276951042163455e-01
9.987765089722675516e-01 8.259285114549506090e-01
9.987230230257000407e-01 8.214573184036257913e-01
9.986695370791324189e-01 8.168299634490534533e-01
9.986026796459230859e-01 8.120177146362108633e-01
9.984890220094669866e-01 8.069795672787879459e-01
9.983887358596529316e-01 8.017445591942695682e-01
9.982817639665177989e-01 7.962785484853365237e-01
9.981814778167036328e-01 7.905739650560548171e-01
9.980811916668895778e-01 7.846287443348058943e-01
9.979274195705079009e-01 7.784077694876730957e-01
9.977402187575215020e-01 7.719099891124433510e-01
9.975463322012141365e-01 7.651166117841083913e-01
9.973791886181905264e-01 7.580077755590429733e-01
9.971385018586366167e-01 7.505255386171048038e-01
9.969178723290454958e-01 7.427046163477292184e-01
9.965635279330355978e-01 7.345072920860726828e-01
9.962024977937047332e-01 7.258701949532923026e-01
9.956810098146712251e-01 7.168276197779385184e-01
9.951728933222795392e-01 7.073268626345302623e-01
9.945310619634690763e-01 6.973433207112815779e-01
9.938624876313748580e-01 6.867904922806622459e-01
9.930535126895407849e-01 6.756799045342083421e-01
9.920573369347204240e-01 6.639818314638956664e-01
9.907870457037413203e-01 6.515901005626072440e-01
9.892158960233198295e-01 6.385174051225157577e-01
9.874107453266653955e-01 6.247173113986107529e-01
9.850640494210146647e-01 6.101032985469583281e-01
9.824031235792795025e-01 5.946940050613356288e-01
9.790803091487711995e-01 5.783856479851099408e-01
9.750220629529591232e-01 5.611546567923049178e-01
9.702751851950900397e-01 5.429520934890025297e-01
9.648263043885219048e-01 5.237791241758392724e-01
9.574786724788062475e-01 5.035629918196702359e-01
9.488941780547160976e-01 4.823089534315607718e-01
9.391931644960286318e-01 4.600653352805047502e-01
9.275332281443050553e-01 4.368345078005824167e-01
9.141884844757039996e-01 4.126195105000097785e-01
8.983299013184286030e-01 3.875225205574940324e-01
8.794694194100499685e-01 3.616789968108867770e-01
8.577340678736662394e-01 3.352202116055916781e-01
8.321009279811729664e-01 3.082809738217289208e-01
8.030179445350733580e-01 2.811191828639637569e-01
7.694020271173749315e-01 2.539298451682161506e-01
7.328510683817827109e-01 2.269343478077517906e-01
6.918206616211590720e-01 2.004930158791937700e-01
6.474072687401385418e-01 1.748291672125993346e-01
5.983873987109886716e-01 1.502625045463586995e-01
5.461650576311074534e-01 1.270482509885952904e-01
4.912015617896397512e-01 1.055047520130242278e-01
4.338779985558794405e-01 8.578184199321081671e-02
3.757722033535688677e-01 6.809379670017989827e-02
3.173120637552482859e-01 5.253990673565345215e-02
2.608108469499638704e-01 3.924976220149400952e-02
2.065961543604417916e-01 2.811828022560569629e-02
1.577768566309202258e-01 1.918128494884852042e-02
1.133367207766159401e-01 1.226116586282821608e-02
7.514106918407188751e-02 7.175667173009214750e-03
4.397881956515925506e-02 3.675300692430605309e-03
2.142112160029951973e-02 1.514057419636505308e-03
7.100259406840852931e-03 3.832456648679150035e-04
3.409729093680635313e-04 6.690741355397378243e-07
