1.000000000000000000e+00 1.000000000000000000e+00
2.734611825520916195e-01 6.156459734285490981e-02
2.520820702638884581e-01 5.105046619980868616e-02
2.326494144675962938e-01 4.209704266290803520e-02
2.143973962155780455e-01 3.454395568135715244e-02
1.972621972621972641e-01 2.822246195798994162e-02
1.803184530457257739e-01 2.299307628656577229e-02
1.647468011104374630e-01 1.866070741810577083e-02
1.515683333865152083e-01 1.509341412237685809e-02
1.370815916270461676e-01 1.219804956208669910e-02
1.240945786400331902e-01 9.847910757405320403e-03
1.116181116181116234e-01 7.946448246847093166e-03
1.005775551230096709e-01 6.392075789693141274e-03
9.027090845272663089e-02 5.155087581308115396e-03
8.108108108108108558e-02 4.162371972906919737e-03
7.236989055170874041e-02 3.358457235863920864e-03
6.452024633842814993e-02 2.706944245584930187e-03
5.657487475669294164e-02 2.190282624651818111e-03
5.032068668432304603e-02 1.765088914599588499e-03
4.400268036631672930e-02 1.427893334178587104e-03
3.928013018922110050e-02 1.152773259600281541e-03
3.452567088930725420e-02 9.315131442925173033e-04
3.024984843166661497e-02 7.533902449092799714e-04
2.712275439548166717e-02 6.095846013705052968e-04
2.367656913111458594e-02 4.914105677090718771e-04
2.032611123520214336e-02 3.977936310217700111e-04
1.764574491847219206e-02 3.225329564300327689e-04
1.515683333865151979e-02 2.588456812326889178e-04
1.289128561855834576e-02 2.064855628893802475e-04
1.107246561792016304e-02 1.670643707549768209e-04
9.445100354191262801e-03 1.350752262005983084e-04
8.232553687099141565e-03 1.091973737830098656e-04
6.924279651552379088e-03 8.849061471183361505e-05
5.616005616005615743e-03 7.201475019680270151e-05
4.786368422732059473e-03 5.735212620583407528e-05
4.052458597913143577e-03 4.636075463404498720e-05
3.541912632821723767e-03 3.707069515879179988e-05
2.967548422093876752e-03 2.995204717537447436e-05
2.393184211366029737e-03 2.330349858714608757e-05
2.010274737547464770e-03 1.898306128900184575e-05
1.499728772456045177e-03 1.573713689406730509e-05
1.372092281183190333e-03 1.251359818466024620e-05
1.116819298637480428e-03 9.648230442915739502e-06
9.891828073646255839e-04 7.946918346268816435e-06
8.934554389099843424e-04 6.245606249621893369e-06
7.977280704553432094e-04 5.059164918996827964e-06
7.020007020007019679e-04 3.872723588482784862e-06
5.743642107278471238e-04 3.089224596575235182e-06
4.786368422732059365e-04 2.596739515969836987e-06
4.467277194549921712e-04 2.037097378893015787e-06
3.190912281821372729e-04 1.701312096646923067e-06
2.233638597274960856e-04 1.343141128984370880e-06
2.233638597274960856e-04 9.849701612107963911e-07
2.233638597274960856e-04 8.282703628514909155e-07
1.914547369092823746e-04 6.267991935482442045e-07
1.595456140910686365e-04 4.477137096614569600e-07
9.572736845464118729e-05 3.805566531900339555e-07
9.572736845464118729e-05 3.133995967186109510e-07
9.572736845464118729e-05 2.462425403582102490e-07
6.381824563642744916e-05 1.790854838867872445e-07
6.381824563642744916e-05 1.343141129428460090e-07
6.381824563642744916e-05 1.343141129428460090e-07
6.381824563642744916e-05 1.343141129428460090e-07
6.381824563642744916e-05 8.954274188788247102e-08
6.381824563642744916e-05 6.715705647142300450e-08
6.381824563642744916e-05 6.715705647142300450e-08
3.190912281821372458e-05 4.477137094394123551e-08
3.190912281821372458e-05 4.477137094394123551e-08
3.190912281821372458e-05 4.477137094394123551e-08
3.190912281821372458e-05 2.238568552748176899e-08
3.190912281821372458e-05 0.000000000000000000e+00
3.190912281821372458e-05 0.000000000000000000e+00
3.190912281821372458e-05 0.000000000000000000e+00
3.190912281821372458e-05 0.000000000000000000e+00
3.190912281821372458e-05 0.000000000000000000e+00
3.190912281821372458e-05 0.000000000000000000e+00
3.190912281821372458e-05 0.000000000000000000e+00
3.190912281821372458e-05 0.000000000000000000e+00
3.190912281821372458e-05 0.000000000000000000e+00
3.190912281821372458e-05 0.000000000000000000e+00
3.190912281821372458e-05 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
